book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
189.0,33.0,33.0,3462456.0,380.0,618640150,9780000000000.0,J.R.R. Tolkien,1955.0,The Lord of the Rings,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,4.47,389054.0,436346.0,9365.0,4807.0,9577.0,37552.0,106818.0,277592.0,https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg
190.0,12262741.0,12262741.0,17237712.0,101.0,307592731,9780000000000.0,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail ,Wild: From Lost to Found on the Pacific Crest Trail,eng,3.96,379872.0,420903.0,34444.0,8344.0,22137.0,85489.0,165482.0,139451.0,https://images.gr-assets.com/books/1453189881m/12262741.jpg,https://images.gr-assets.com/books/1453189881s/12262741.jpg
191.0,472331.0,472331.0,4358649.0,90.0,930289234,9780000000000.0,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,Watchmen,en-US,4.35,398018.0,409323.0,10851.0,6349.0,11732.0,44847.0,116877.0,229518.0,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://images.gr-assets.com/books/1442239711s/472331.jpg
192.0,186074.0,186074.0,2502879.0,123.0,075640407X,9780000000000.0,Patrick Rothfuss,2007.0,The Name of the Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,4.55,400101.0,449372.0,28631.0,5605.0,8582.0,28480.0,95470.0,311235.0,https://images.gr-assets.com/books/1472068073m/186074.jpg,https://images.gr-assets.com/books/1472068073s/186074.jpg
193.0,3228917.0,3228917.0,3364437.0,120.0,316017922,9780000000000.0,Malcolm Gladwell,2008.0,Outliers: The Story of Success,Outliers: The Story of Success,en-US,4.11,353011.0,369126.0,19383.0,4494.0,12545.0,62510.0,148978.0,140599.0,https://images.gr-assets.com/books/1344266315m/3228917.jpg,https://images.gr-assets.com/books/1344266315s/3228917.jpg
194.0,153747.0,153747.0,2409320.0,1823.0,142437247,9780000000000.0,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby Dick; or, The Whale","Moby-Dick or, The Whale",eng,3.46,358050.0,397963.0,11223.0,35983.0,52601.0,103625.0,102432.0,103322.0,https://images.gr-assets.com/books/1327940656m/153747.jpg,https://images.gr-assets.com/books/1327940656s/153747.jpg
195.0,2728527.0,2728527.0,2754161.0,116.0,385340990,9780000000000.0,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,393626.0,423672.0,39853.0,7190.0,17250.0,68942.0,155107.0,175183.0,https://images.gr-assets.com/books/1351979318m/2728527.jpg,https://images.gr-assets.com/books/1351979318s/2728527.jpg
196.0,5759.0,5759.0,68729.0,162.0,393327345,9780000000000.0,Chuck Palahniuk,1996.0,Fight Club,Fight Club,eng,4.2,365349.0,388654.0,11176.0,4578.0,12632.0,58110.0,139554.0,173780.0,https://images.gr-assets.com/books/1357128997m/5759.jpg,https://images.gr-assets.com/books/1357128997s/5759.jpg
197.0,301082.0,301082.0,479517.0,109.0,441008534,9780000000000.0,Charlaine Harris,2001.0,Dead Until Dark,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,3.96,420764.0,444824.0,16818.0,11330.0,25781.0,96290.0,148326.0,163097.0,https://images.gr-assets.com/books/1468560853m/301082.jpg,https://images.gr-assets.com/books/1468560853s/301082.jpg
198.0,11486.0,11486.0,3300573.0,155.0,671727796,9780000000000.0,Alice Walker,1982.0,The Color Purple,The Color Purple,eng,4.17,376766.0,400965.0,9485.0,6298.0,14477.0,62380.0,140835.0,176975.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
199.0,12691.0,12691.0,14961.0,119.0,739461192,9780000000000.0,John Grogan,2005.0,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,367304.0,379348.0,13407.0,5485.0,14940.0,68532.0,131536.0,158855.0,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://images.gr-assets.com/books/1308858322s/12691.jpg
200.0,16299.0,16299.0,3038872.0,474.0,312330871,9780000000000.0,Agatha Christie,1939.0,Ten Little Niggers,And Then There Were None,eng,4.23,408983.0,456680.0,17264.0,6134.0,12476.0,66243.0,156306.0,215521.0,https://images.gr-assets.com/books/1391120695m/16299.jpg,https://images.gr-assets.com/books/1391120695s/16299.jpg
201.0,6411961.0,6411961.0,6600281.0,208.0,385504225,9780000000000.0,Dan Brown,2009.0,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,369428.0,404982.0,24199.0,11293.0,40545.0,120122.0,136545.0,96477.0,https://images.gr-assets.com/books/1358274396m/6411961.jpg,https://images.gr-assets.com/books/1358274396s/6411961.jpg
202.0,6339664.0,6339664.0,6525609.0,91.0,1416989412,9780000000000.0,Becca Fitzpatrick,2009.0,"Hush, Hush","Hush, Hush (Hush, Hush, #1)",en-US,4.0,448166.0,461802.0,21871.0,19338.0,33543.0,82544.0,120204.0,206173.0,https://images.gr-assets.com/books/1358261334m/6339664.jpg,https://images.gr-assets.com/books/1358261334s/6339664.jpg
203.0,11505797.0,11505797.0,16441531.0,85.0,,,Jamie McGuire,2011.0,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)",eng,4.15,418309.0,442696.0,25298.0,17185.0,23298.0,61993.0,115123.0,225097.0,https://images.gr-assets.com/books/1358259032m/11505797.jpg,https://images.gr-assets.com/books/1358259032s/11505797.jpg
204.0,5326.0,5326.0,3097440.0,2380.0,1561797464,9780000000000.0,Charles Dickens,1843.0,A Christmas Carol,A Christmas Carol,,4.02,394540.0,441396.0,11568.0,6737.0,21415.0,93906.0,153823.0,165515.0,https://images.gr-assets.com/books/1406512317m/5326.jpg,https://images.gr-assets.com/books/1406512317s/5326.jpg
205.0,43763.0,43763.0,873132.0,189.0,345476875,9780000000000.0,Anne Rice,1976.0,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,372566.0,393941.0,7951.0,7519.0,22377.0,84804.0,137659.0,141582.0,https://images.gr-assets.com/books/1380631642m/43763.jpg,https://images.gr-assets.com/books/1380631642s/43763.jpg
206.0,10507293.0,10507293.0,15413183.0,93.0,62059939,9780000000000.0,Kiera Cass,2012.0,The Selection,"The Selection (The Selection, #1)",en-US,4.15,505340.0,539091.0,35681.0,13841.0,25349.0,83692.0,158716.0,257493.0,https://images.gr-assets.com/books/1322103400m/10507293.jpg,https://images.gr-assets.com/books/1322103400s/10507293.jpg
207.0,6853.0,6853.0,1486401.0,109.0,312362080,9780000000000.0,Janet Evanovich,1994.0,One for the Money,"One for the Money (Stephanie Plum, #1)",en-US,4.03,391007.0,403315.0,13050.0,9176.0,19657.0,80319.0,133454.0,160709.0,https://images.gr-assets.com/books/1316730230m/6853.jpg,https://images.gr-assets.com/books/1316730230s/6853.jpg
208.0,6493208.0,6493208.0,6684634.0,66.0,1400052173,9780000000000.0,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,eng,4.04,377249.0,404440.0,28624.0,10782.0,18237.0,70339.0,151226.0,153856.0,https://images.gr-assets.com/books/1327878144m/6493208.jpg,https://images.gr-assets.com/books/1327878144s/6493208.jpg
209.0,23807.0,23807.0,22533.0,187.0,99446782,9780000000000.0,Thomas Harris,1988.0,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,351107.0,366112.0,3866.0,10268.0,12845.0,55427.0,123652.0,163920.0,https://images.gr-assets.com/books/1390426249m/23807.jpg,https://images.gr-assets.com/books/1390426249s/23807.jpg
210.0,345627.0,345627.0,335933.0,132.0,159514174X,9780000000000.0,Richelle Mead,2007.0,,"Vampire Academy (Vampire Academy, #1)",en-US,4.14,248283.0,455151.0,19720.0,12535.0,22043.0,73357.0,129382.0,217834.0,https://images.gr-assets.com/books/1361098973m/345627.jpg,https://images.gr-assets.com/books/1361098973s/345627.jpg
211.0,40102.0,40102.0,1180927.0,116.0,316010669,9780000000000.0,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196.0,360338.0,12215.0,6804.0,20128.0,85934.0,139947.0,107525.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
212.0,6867.0,6867.0,2307233.0,155.0,038572179X,9780000000000.0,Ian McEwan,2001.0,Atonement,Atonement,eng,3.88,347006.0,365658.0,14815.0,11473.0,25462.0,77135.0,134788.0,116800.0,https://images.gr-assets.com/books/1320449708m/6867.jpg,https://images.gr-assets.com/books/1320449708s/6867.jpg
213.0,485894.0,485894.0,2373750.0,1316.0,553213695,9780000000000.0,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,The Metamorphosis,eng,3.78,364933.0,414533.0,10252.0,15430.0,33226.0,98774.0,146297.0,120806.0,https://images.gr-assets.com/books/1359061917m/485894.jpg,https://images.gr-assets.com/books/1359061917s/485894.jpg
214.0,561456.0,561456.0,2936530.0,94.0,141382899,9780000000000.0,Rick Riordan,2007.0,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,446668.0,486262.0,15418.0,1863.0,7934.0,65220.0,162371.0,248874.0,https://images.gr-assets.com/books/1361038385m/561456.jpg,https://images.gr-assets.com/books/1361038385s/561456.jpg
215.0,9969571.0,9969571.0,14863741.0,112.0,030788743X,9780000000000.0,Ernest Cline,2011.0,,Ready Player One,eng,4.31,349423.0,421819.0,52120.0,5150.0,12928.0,48285.0,134107.0,221349.0,https://images.gr-assets.com/books/1500930947m/9969571.jpg,https://images.gr-assets.com/books/1500930947s/9969571.jpg
216.0,3153910.0,3153910.0,3175590.0,90.0,1554681723,9780000000000.0,Garth Stein,2006.0,The Art of Racing in the Rain,The Art of Racing in the Rain,eng,4.19,327409.0,354319.0,32021.0,4808.0,13901.0,53780.0,118166.0,163664.0,https://images.gr-assets.com/books/1377206302m/3153910.jpg,https://images.gr-assets.com/books/1377206302s/3153910.jpg
217.0,21996.0,21996.0,3486041.0,70.0,739303406,9780000000000.0,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385.0,350607.0,25846.0,6687.0,18709.0,69012.0,135360.0,120839.0,https://images.gr-assets.com/books/1312066724m/21996.jpg,https://images.gr-assets.com/books/1312066724s/21996.jpg
218.0,13572249.0,20448515.0,18973111.0,96.0,425263908,9780000000000.0,Sylvia Day,2012.0,Bared to You,"Bared to You (Crossfire, #1)",eng,4.19,222678.0,386136.0,16748.0,9867.0,18983.0,55554.0,104657.0,197075.0,https://images.gr-assets.com/books/1477803272m/13572249.jpg,https://images.gr-assets.com/books/1477803272s/13572249.jpg
219.0,11127.0,11127.0,781271.0,270.0,66238501,9780000000000.0,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,376385.0,401676.0,8871.0,3772.0,12192.0,59975.0,133056.0,192681.0,https://images.gr-assets.com/books/1449868701m/11127.jpg,https://images.gr-assets.com/books/1449868701s/11127.jpg
220.0,3609760.0,3609760.0,3652511.0,20.0,316043133,9780000000000.0,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411.0,291899.0,532.0,6862.0,11019.0,48008.0,67939.0,158071.0,https://images.gr-assets.com/books/1352539022m/3609760.jpg,https://images.gr-assets.com/books/1352539022s/3609760.jpg
221.0,60748.0,60748.0,59104.0,74.0,1558743669,9780000000000.0,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)",eng,4.08,311543.0,321298.0,13729.0,7819.0,16453.0,57341.0,98786.0,140899.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
222.0,7869.0,7869.0,859111.0,143.0,752864327,9780000000000.0,Robert Ludlum,1980.0,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122.0,336212.0,3899.0,10266.0,17695.0,65161.0,118463.0,124627.0,https://images.gr-assets.com/books/1335860740m/7869.jpg,https://images.gr-assets.com/books/1335860740s/7869.jpg
223.0,249747.0,249747.0,1334778.0,163.0,786817879,9780000000000.0,Eoin Colfer,2001.0,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)",eng,3.82,386923.0,399165.0,8384.0,14473.0,30894.0,94950.0,129607.0,129241.0,https://images.gr-assets.com/books/1327945104m/249747.jpg,https://images.gr-assets.com/books/1327945104s/249747.jpg
224.0,6487308.0,6487308.0,6678670.0,97.0,385738935,9780000000000.0,Lauren Kate,2009.0,Fallen,"Fallen (Fallen, #1)",en-US,3.74,395296.0,408108.0,17725.0,23594.0,41578.0,94145.0,107149.0,141642.0,https://images.gr-assets.com/books/1440619649m/6487308.jpg,https://images.gr-assets.com/books/1440619649s/6487308.jpg
225.0,4406.0,4406.0,2574991.0,81.0,142000655,9780000000000.0,John Steinbeck,1952.0,East of Eden  ,East of Eden,eng,4.35,320919.0,336682.0,14454.0,4183.0,9409.0,39153.0,96741.0,187196.0,https://images.gr-assets.com/books/1441547516m/4406.jpg,https://images.gr-assets.com/books/1441547516s/4406.jpg
226.0,5886881.0,5886881.0,6873353.0,131.0,307341569,9780000000000.0,Gillian Flynn,2009.0,Dark Places,Dark Places,eng,3.92,333452.0,386607.0,28784.0,5169.0,17975.0,89242.0,165108.0,109113.0,https://images.gr-assets.com/books/1354988288m/5886881.jpg,https://images.gr-assets.com/books/1354988288s/5886881.jpg
227.0,5359.0,5359.0,137715.0,134.0,385339089,9780000000000.0,John Grisham,1993.0,The Client,The Client,eng,3.97,320083.0,325663.0,1917.0,2530.0,12566.0,79176.0,129019.0,102372.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
228.0,228333.0,228333.0,221139.0,84.0,312291639,9780000000000.0,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",eng,3.4,323762.0,328073.0,5121.0,17006.0,43014.0,116021.0,95951.0,56081.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
229.0,24213.0,24213.0,2375385.0,845.0,451527747,9780000000000.0,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920.0,377190.0,7736.0,5294.0,17482.0,76985.0,127906.0,149523.0,https://images.gr-assets.com/books/1327872220m/24213.jpg,https://images.gr-assets.com/books/1327872220s/24213.jpg
230.0,2156.0,2156.0,2534720.0,1451.0,192802631,9780000000000.0,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,Persuasion,eng,4.13,365425.0,402359.0,13117.0,6688.0,15653.0,71218.0,133222.0,175578.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
231.0,556602.0,556602.0,2523229.0,117.0,312370830,9780000000000.0,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,Sarah's Key,eng,4.14,312444.0,347631.0,26614.0,3865.0,12684.0,55760.0,134748.0,140574.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
232.0,43615.0,43615.0,46575.0,213.0,452284694,9780000000000.0,Stephen King,1982.0,The Gunslinger,"The Gunslinger (The Dark Tower, #1)",en-US,3.99,332494.0,366377.0,13014.0,9958.0,24111.0,72736.0,112895.0,146677.0,https://images.gr-assets.com/books/1375776480m/43615.jpg,https://images.gr-assets.com/books/1375776480s/43615.jpg
233.0,9712.0,9712.0,3285349.0,347.0,140003468X,9780000000000.0,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,Love in the Time of Cholera,eng,3.89,283806.0,323461.0,15246.0,11450.0,23825.0,65668.0,110544.0,111974.0,https://images.gr-assets.com/books/1327124987m/9712.jpg,https://images.gr-assets.com/books/1327124987s/9712.jpg
234.0,439288.0,439288.0,118521.0,87.0,014131088X,9780000000000.0,Laurie Halse Anderson,1999.0,Speak,Speak,eng,4.0,360156.0,372404.0,18379.0,7770.0,21049.0,76503.0,125660.0,141422.0,https://images.gr-assets.com/books/1310121762m/439288.jpg,https://images.gr-assets.com/books/1310121762s/439288.jpg
235.0,17802724.0,17802724.0,23986788.0,95.0,399159347,9780000000000.0,Liane Moriarty,2013.0,The Husband's Secret ,The Husband's Secret,eng,3.92,232106.0,351805.0,27610.0,4175.0,15649.0,80869.0,155945.0,95167.0,https://images.gr-assets.com/books/1460577225m/17802724.jpg,https://images.gr-assets.com/books/1460577225s/17802724.jpg
236.0,1898.0,1898.0,1816662.0,101.0,385494785,9780000000000.0,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258.0,301593.0,10439.0,8041.0,10286.0,46060.0,112601.0,124605.0,https://images.gr-assets.com/books/1463384482m/1898.jpg,https://images.gr-assets.com/books/1463384482s/1898.jpg
237.0,10592.0,10592.0,1552134.0,249.0,1416524304,9780000000000.0,Stephen King,1974.0,Carrie,Carrie,,3.93,356814.0,377650.0,8264.0,4564.0,19479.0,96352.0,136054.0,121201.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
238.0,242006.0,242006.0,828773.0,79.0,031242227X,9780000000000.0,Augusten Burroughs,2002.0,Running with Scissors,Running with Scissors,en-US,3.7,293878.0,306388.0,11601.0,13569.0,27249.0,78405.0,105786.0,81379.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
239.0,8908.0,8908.0,817.0,137.0,307346609,9780000000000.0,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,en-US,4.01,312969.0,345149.0,22412.0,7680.0,19887.0,65570.0,121537.0,130475.0,https://images.gr-assets.com/books/1386328204m/8908.jpg,https://images.gr-assets.com/books/1386328204s/8908.jpg
240.0,17212231.0,17212231.0,23841765.0,235.0,385537859,9780000000000.0,Dan Brown,2013.0,Inferno,"Inferno (Robert Langdon, #4)",eng,3.8,287533.0,345560.0,33700.0,7261.0,26077.0,89237.0,128374.0,94611.0,https://images.gr-assets.com/books/1397093185m/17212231.jpg,https://images.gr-assets.com/books/1397093185s/17212231.jpg
241.0,47281.0,47281.0,2677305.0,81.0,440227534,9780000000000.0,Lois Lowry,1989.0,Number the Stars,Number the Stars,eng,4.11,333638.0,342365.0,10304.0,3797.0,12794.0,63919.0,123296.0,138559.0,https://images.gr-assets.com/books/1370917812m/47281.jpg,https://images.gr-assets.com/books/1370917812s/47281.jpg
242.0,13145.0,13145.0,3373984.0,122.0,446692638,9780000000000.0,James Patterson,1993.0,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499.0,318031.0,3600.0,4281.0,10929.0,61630.0,118236.0,122955.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
243.0,10614.0,10614.0,3230869.0,197.0,450417395,9780000000000.0,Stephen King,1987.0,Misery,Misery,en-GB,4.11,334647.0,352203.0,6416.0,4302.0,12725.0,64835.0,128990.0,141351.0,https://images.gr-assets.com/books/1270545451m/10614.jpg,https://images.gr-assets.com/books/1270545451s/10614.jpg
244.0,66559.0,18045891.0,3801.0,136.0,307341542,9780000000000.0,Gillian Flynn,2006.0,Sharp Objects,Sharp Objects,en-US,3.92,207889.0,354838.0,28268.0,4988.0,17566.0,81036.0,147558.0,103690.0,https://images.gr-assets.com/books/1423241485m/66559.jpg,https://images.gr-assets.com/books/1423241485s/66559.jpg
245.0,2839.0,2839.0,2237401.0,125.0,439366771,9780000000000.0,Katherine Paterson,1977.0,Bridge to Terabithia,Bridge to Terabithia,eng,3.98,337644.0,353474.0,9270.0,8287.0,20081.0,74409.0,119504.0,131193.0,https://images.gr-assets.com/books/1327880087m/2839.jpg,https://images.gr-assets.com/books/1327880087s/2839.jpg
246.0,30183.0,30183.0,30573.0,97.0,312360266,9780000000000.0,"P.C. Cast, Kristin Cast",2007.0,Marked,"Marked (House of Night, #1)",en-US,3.79,360044.0,371020.0,12870.0,21547.0,34170.0,81486.0,97982.0,135835.0,https://images.gr-assets.com/books/1317067002m/30183.jpg,https://images.gr-assets.com/books/1317067002s/30183.jpg
247.0,36072.0,36072.0,6277.0,250.0,743269519,9780000000000.0,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700.0,333884.0,6148.0,9038.0,17041.0,61036.0,109359.0,137410.0,https://images.gr-assets.com/books/1421842784m/36072.jpg,https://images.gr-assets.com/books/1421842784s/36072.jpg
248.0,1622.0,1622.0,894834.0,1379.0,743477545,9780000000000.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,A Midsummer Night's Dream,eng,3.94,334241.0,361510.0,5724.0,5598.0,20498.0,84388.0,130051.0,120975.0,https://images.gr-assets.com/books/1327874534m/1622.jpg,https://images.gr-assets.com/books/1327874534s/1622.jpg
249.0,4588.0,4588.0,1940137.0,104.0,618711651,9780000000000.0,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,294726.0,319116.0,21107.0,8847.0,20556.0,61303.0,109008.0,119402.0,https://images.gr-assets.com/books/1327879967m/4588.jpg,https://images.gr-assets.com/books/1327879967s/4588.jpg
250.0,11387515.0,11387515.0,16319487.0,124.0,375869026,9780000000000.0,R.J. Palacio,2012.0,Wonder,Wonder,eng,4.43,228538.0,377791.0,43021.0,4504.0,7833.0,34567.0,105977.0,224910.0,https://images.gr-assets.com/books/1309285027m/11387515.jpg,https://images.gr-assets.com/books/1309285027s/11387515.jpg
251.0,233093.0,233093.0,267087.0,99.0,039480001X,9780000000000.0,Dr. Seuss,1957.0,The Cat in the Hat,The Cat in the Hat,eng,4.15,314016.0,317182.0,4299.0,6179.0,14497.0,57850.0,85944.0,152712.0,https://images.gr-assets.com/books/1468890477m/233093.jpg,https://images.gr-assets.com/books/1468890477s/233093.jpg
252.0,11235712.0,11235712.0,15545385.0,92.0,312641893,9780000000000.0,Marissa Meyer,2012.0,Cinder,"Cinder (The Lunar Chronicles, #1)",eng,4.15,427663.0,454146.0,41109.0,12154.0,18256.0,66180.0,150914.0,206642.0,https://images.gr-assets.com/books/1470056948m/11235712.jpg,https://images.gr-assets.com/books/1470056948s/11235712.jpg
253.0,16160797.0,16160797.0,22002305.0,48.0,316206849,9780000000000.0,"Robert Galbraith, J.K. Rowling",2013.0,The Cuckoo's Calling,"The Cuckoo's Calling (Cormoran Strike, #1)",en-US,3.83,297712.0,340495.0,27258.0,9729.0,20151.0,79290.0,138955.0,92370.0,https://images.gr-assets.com/books/1358716559m/16160797.jpg,https://images.gr-assets.com/books/1358716559s/16160797.jpg
254.0,6068551.0,6068551.0,6244926.0,96.0,545123267,9780000000000.0,Maggie Stiefvater,2009.0,Shiver,"Shiver (The Wolves of Mercy Falls, #1)",eng,3.78,356625.0,370811.0,20521.0,17815.0,35108.0,86129.0,105099.0,126660.0,https://images.gr-assets.com/books/1409283154m/6068551.jpg,https://images.gr-assets.com/books/1409283154s/6068551.jpg
255.0,662.0,662.0,817219.0,147.0,452011876,9780000000000.0,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,Atlas Shrugged,eng,3.68,283295.0,296645.0,14666.0,30901.0,27442.0,53762.0,78744.0,105796.0,https://images.gr-assets.com/books/1405868167m/662.jpg,https://images.gr-assets.com/books/1405868167s/662.jpg
256.0,49436.0,49436.0,251800.0,67.0,143038257,9780000000000.0,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea ,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,en-US,3.64,283516.0,288520.0,21681.0,14371.0,27844.0,77127.0,97820.0,71358.0,https://images.gr-assets.com/books/1395407074m/49436.jpg,https://images.gr-assets.com/books/1395407074s/49436.jpg
257.0,13023.0,13023.0,2933712.0,4.0,517223627,9780000000000.0,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,,Alice in Wonderland,eng,4.03,343252.0,343271.0,4876.0,7467.0,18101.0,70170.0,109730.0,137803.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
258.0,1232.0,1232.0,3209783.0,279.0,143034901,9780000000000.0,"Carlos Ruiz Zafón, Lucia Graves",2001.0,La sombra del viento,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",eng,4.24,263685.0,317554.0,24652.0,4789.0,11769.0,42214.0,101612.0,157170.0,https://images.gr-assets.com/books/1344545047m/1232.jpg,https://images.gr-assets.com/books/1344545047s/1232.jpg
259.0,7631105.0,7631105.0,6574198.0,107.0,385738757,9780000000000.0,James Dashner,2010.0,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643.0,346307.0,23058.0,5525.0,21370.0,79458.0,124458.0,115496.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
260.0,4865.0,4865.0,2370171.0,353.0,,9780000000000.0,Dale Carnegie,1936.0,How to Win Friends and Influence People,How to Win Friends and Influence People,eng,4.13,282623.0,305437.0,7909.0,6734.0,13880.0,50529.0,94743.0,139551.0,https://images.gr-assets.com/books/1442726934m/4865.jpg,https://images.gr-assets.com/books/1442726934s/4865.jpg
261.0,480479.0,480479.0,940760.0,59.0,767900383,9780000000000.0,Frances Mayes,1996.0,Under the Tuscan Sun,Under the Tuscan Sun,eng,3.72,279264.0,281836.0,3074.0,12008.0,22882.0,74910.0,93439.0,78597.0,https://images.gr-assets.com/books/1320524083m/480479.jpg,https://images.gr-assets.com/books/1320524083s/480479.jpg
